ee72bc16-76a8-4f75-be53-20ed5a167fe7,8
48c288a8-8a01-4322-8377-0e7fabc39c64,1
7b2ae4b5-667c-4178-ae48-0d81a0ac8817,4
2a303c38-8761-4181-ba81-1281f8d48d9e,2
43772ea0-3040-4832-bcf9-d891384a14c9,3
08c2e8ed-4df2-4937-8a2c-0769dc11790a,6
07f2e44e-3ed1-4143-a75e-846e3d1daf4a,11
873f1bf3-97ab-4d08-92ab-673b59db3c3c,4
f633efd0-f160-49e8-a849-6a2745a47d00,31
06aea034-98e8-4858-9883-61b47226b190,3
102145b0-abf9-4c34-b3fc-cfe89d69cb1f,4
82766933-99a2-45ef-adc9-76b54bf76834,17
50258c54-81ff-4b9e-8323-83f9c8f8486b,1
6b4af52a-9d30-41a8-a9f6-a30f10f79774,9
c87da429-2457-4058-833a-e72be992ba07,2
777aace3-b1f9-4ee2-951d-13ba7f284318,8
2a67eaaf-be1e-46b1-bd5c-f398d5726a95,2
6cf58efb-2427-46cf-81db-4f667ab03a54,1
5d69793c-9c81-44bb-ae72-e0d9d0acc105,2
bb3a93fa-815d-4243-8fbd-ec4bb55a5034,3
bdb52618-b24c-4591-993f-ae5d652d0bb3,4
73a4ea7f-28cb-49c5-94d8-8fbc586c1bbc,1
7afcbb66-801e-4c78-8076-b17ed974461d,7
90a27923-ed21-4811-9d2a-96e7d2a75976,8
60f279f5-c18f-4fb6-840a-23913dba2cdf,4
8f61632b-ac14-46b2-9356-e83748df2458,37
32b13f51-cf28-4461-82fa-818c355f2021,3
b8037cae-66b3-42a8-aee7-e1acc4ea9890,1
2a1c2561-5ba4-4f86-9498-8be581635237,2
d3c85a5c-fc2c-45f8-86e2-cbdd372f0c03,6
eb3e0135-b15b-4205-9484-3838f801a82f,5
1c734565-ebe0-4f08-b84c-ee173651bdfe,1
4746b326-b5bd-402b-a74d-3543c0c906f4,1
0416a7b5-a886-4a5b-aced-42e4a151ec61,2
599eec79-4e0d-433f-98e7-6fd4314ffc0b,10
ad6f93d5-fe50-4ef9-92d3-a0e5745b040a,5
4ae8c3ce-0201-4188-8125-5ba4da824dc3,1
cbd6c388-9521-48ab-8c64-714d881f1f69,5
659e44ff-589a-49ba-a148-bbd581204733,5
d2dab83a-ab00-43d4-9941-077cc7ca6851,8
3107719a-0d0e-4c01-b903-455f9e168322,27
9f7f2994-b250-4a8d-93fb-026040b80439,3
bdb091f3-e3b9-4aaf-99d2-e32ada97e903,3
c7a18fb2-ddea-47e4-985b-7cc8ad5e4b62,2
7ed18656-d1a4-4f99-8f32-3cabe0319a19,4
e80f967c-b1b6-4c6e-afa5-37124f96a690,34
e1665457-0e36-4ea3-b5ad-b095a93f1702,5
0c6c53f9-0302-4a94-a093-358e234187e6,14
d82c8cec-26ca-4791-868b-3a569f0a5271,2
30729f48-520d-438b-acdc-220919a3dc2c,7
26e5caca-e722-4a76-a6b1-52d7f8f27552,2
3399402d-a455-41d0-93a3-f8953a4e1fd4,7
263177ac-e12b-4ab1-b4fa-21529d30eb08,1
0a8b030b-021d-4432-a883-8e9060b79c23,2
b3bfb3e0-496e-4422-84bb-4ab7cc5e0083,6
c9e31c99-6159-4df9-b5ca-d8609cf6abe3,1
8af54b4c-2724-475d-b8eb-3753172e3631,3
640c6482-d41d-43ef-8eff-c1ec852d079c,3
8af0016b-d994-403d-8f39-d502dd6f9190,1
9d9a9cea-25dd-4c18-8c5c-fb1592e1dc67,1
2c44b0a6-db7d-4790-86ca-dd92b345ba73,2
fd2b55d3-a4a9-42c7-923a-0ee23b4cb427,12
c44e9ea6-d127-49d0-a400-f82b88570b6b,12
47238d7f-0650-4ba0-8c72-2dd5ed2f9ebb,1
ccc473a8-de2a-4f7a-8b84-336f758de255,4
ad3e8d3b-3abc-42ca-a259-8965fd5c8135,4
6b9789a3-524d-4096-b31f-13b0fe09f3a8,10
c1ba84f7-d494-47cd-8ec2-558b73aef61e,3
3979dd1d-7af3-4d58-8c69-75a27081b7ae,5
0506bf5a-e630-4a5d-9234-9c3f11c92f6d,10
35237ea7-0479-4a60-81e5-258ed511aa5a,13
48fd1283-47a4-4f85-84a1-76a9bf87b122,9
9badce81-8f88-4b20-b237-a25d722510c6,1
2dd2f8f6-5813-4898-a9c2-63d385e23dd0,2
780fc918-12de-4f59-9d6d-cba386c5778c,2
d4129b40-f958-43f3-9947-3badbfdadbb4,25
8a3c844a-b9c3-443e-a496-e60c9510b10c,3
24165a7a-886e-400f-a549-3a3efe8645db,3
69474f10-ed46-42ff-80a9-7542098fe76c,16
772c3045-c453-4622-a7de-7e64b1839efd,2
c5ca4a90-bf10-4493-84ae-4b7591838ae7,1
b93d3a74-14b5-46e3-b236-d2b54c5c8cea,12
59c5ddd9-e520-4bb2-807b-54b8f237d13a,7
0b8bcdf3-1084-40fa-a271-b1be2878c6cf,1
3f0116e4-ef56-45df-9e00-c0001e737342,6
1d05e76e-70fa-4e21-ae85-90f0da02ed12,3
92e93dea-51c9-4e22-be6b-658616d6c775,3
d0288e16-14da-441a-8b2b-90b63b06aa7b,6
0f689c08-6115-4740-a431-453577a384b9,6
09856d1c-3781-48de-8b3c-018401842b7b,11
9588298d-27ab-48d9-8773-6fd57ae05fed,1
7c9eb86a-c1a9-41af-ae58-cc775e8aabcf,2
e20268f7-d440-4cd3-8196-e2e906a325f3,10
2e99d260-143a-45ff-8e5c-94a97509a111,2
dc5a07ff-2644-4fd3-8fad-b7f20e77fda1,2
30163509-c1fb-4592-82a0-26c74077ec22,5
dd8ca988-644c-4498-865d-e73401af3ff9,1
eeb72cc6-915d-4774-a9a1-9c77e4530948,2
0dc0f5cf-a8c6-461d-afad-39fe99b8a860,1
fd311e11-68f4-4a75-b7d8-977fc69bc8c5,5
a6d87684-b2fb-47a5-8359-e3e1cf11005d,2
d7aa36ea-a983-455f-ac2f-ebf58025ee2c,2
2ddba554-13d2-4bac-a72e-9878e6f5aafd,4
764dcbd4-20e3-44b4-8868-bc772813a8fe,28
9325c2fa-aba0-4b6a-a8ee-bfa6abfbf17b,1
a964a979-e680-4d1e-8f6d-606457433364,1
544c9651-6555-4a16-83c2-fd653bcd373b,3
2b596a1b-01f5-4eda-a148-6927c3dbee65,2
4e0e4826-a0ab-47e6-8eef-8d6ebeca1588,1
2235fdb7-06bc-482f-b977-1f7e85e9d156,13
3cc09280-019d-44e6-90d9-5cc27d9c095a,13
9eb78e09-f48a-4374-82fa-47b8ff35ca72,7
69803bd6-d699-46f5-b898-68cd41a180d9,7
6a3b0393-83fc-49cc-b767-c621f2854f58,6
a4a4497f-cfdf-49c8-8447-a7c8618574c6,3
a7970102-bbca-458c-961e-a71f337498d9,10
4a141906-13e4-4b0c-a513-10cb23624215,4
f5db2585-ee05-4b2c-91f5-917652053772,8
455296e7-d66a-46b2-b1b5-1a62bd664cde,5
c8720a83-a315-4748-9f11-f0c673ca9dfd,16
547d545a-d0c3-420c-8701-bf8a7162218c,3
68f937d7-1d15-437d-9c1d-d7c7ce84e570,1
a9e26547-11a9-4262-81e7-b4054dc16452,2
d4c5d565-8c28-4f59-9dee-ccf3fc56323e,9
af428064-dd05-4d26-9223-f42c33d75b04,9
8c8b7c17-b8ef-476a-b420-fde44b6acf5d,2
7d862afb-b82d-420f-b802-ff3f703cb25b,9
f1d868ab-9e50-41e7-9f89-fc65b9f69b90,6
9457a277-bbf1-4733-a1b2-c5cb2e994973,5
25bbfdb6-06b9-4c17-a2d9-4ca42aa06a94,6
3a1e7a20-7bdd-46c3-a05f-fd13d62a24c1,24
48cf211e-3f65-4720-9d53-816d1bc2d884,12
f7a622de-02c3-4917-8244-c8e59e0352c5,5
dec92b56-dc0f-4f41-91a0-cdb86a8e57f6,11
f0660e6e-9f2b-4719-9b0b-97ed84430187,9
9e52c152-ff4d-4225-8913-82ac1150115d,11
a4a37837-61a3-4bf3-914a-782753dc6475,2
3f6a0aaf-bd00-478d-a3e3-9f1bed2cba3b,1
e7ee1103-dd75-4e7c-a7b2-702bdc2a3ee6,4
21d0415e-5314-4232-b8ad-dbb6994924c0,3
1c4d59be-c6e5-4bf9-8d1f-5e83a71fca36,2
5bd270df-300d-45e2-86e3-a98ac56951c1,1
b88b31c4-93a1-4d2e-8d54-cb630cac3183,4
044ca476-394b-4ea2-ab97-0192a60223e1,57
3a6e8191-2407-40e4-bcd3-aa21bbb7e1d0,13
6bf8d950-1524-4776-b258-83cb6a42d123,1
7cfdcb00-eb39-4fba-877d-1241219d106c,2
b2fa3edf-d02e-4dd5-958c-deeab6977d8a,12
6b09e4d8-1174-497c-908b-251a537d4ab4,4
1fe54403-ebd4-46ce-9246-8fdc4c7751ee,4
f9f19452-1e2b-42a8-bad0-9153e33daef5,12
26e008f8-6efb-4ec2-a15d-d19787163996,3
3f86cea1-8891-42d8-9f87-1e8bb758f58d,4
91b872d5-5a01-406c-bee8-874b7eb45258,1
2ea6d94a-3dc5-42d4-a882-eef99f5be81b,8
ddc5fe05-fa3c-46da-9739-59e15d01ea3f,6
01250b0b-620e-4df2-a1b3-9f546ba5dc88,2
