fe31f0ad-a05a-4757-8f01-205963cfea4f,2017-08-03 01:15:24.497+0000,c90da7c5-de50-490c-a2d1-e892fa22e096,"Ice Cube, Kevin Hart, And Conan Share A Lyft Car",//img.youtube.com/vi/VNM7Z7hir_I/hqdefault.jpg
81e0dcab-734b-4217-a15b-38d9f469febc,2017-08-03 00:23:15.544+0000,68ada3df-7baa-4e62-acc5-6fc385aaa600,Holly Hunter: \"I Might Be A Little Hard To Take\"  - CONAN on TBS,//img.youtube.com/vi/13-eHQ9yZls/hqdefault.jpg
f19a04da-28fc-4f33-aca4-6eaa3a1ee8c9,2017-08-03 00:52:09.794+0000,4c045072-9d0f-4916-a6d5-3c3eb639fd49,Breakfast Granola | Cook With Amber | #FoodRevolutionDay,//img.youtube.com/vi/y14tRs1Nztc/hqdefault.jpg
151dd5e3-90e7-4717-a2d6-e59ea4d584b8,2017-08-03 01:29:21.060+0000,ddf47382-4a2e-4f60-9a22-84deeb77d94e,Defining the Profiler API,//img.youtube.com/vi/qDJhujRB_Uo/hqdefault.jpg
aa45e5e9-07cf-4ac2-be7e-65aaab011c7f,2017-08-02 23:07:46.654+0000,a0a90b61-5434-47fe-a90b-7c69c71cc14f,Create a New Machine Learning Workspace,//img.youtube.com/vi/IbGj5HTeIL4/hqdefault.jpg
a9b919b0-3e9f-4c4c-a28d-46b1b96b40b2,2017-08-03 00:53:42.021+0000,57ac8137-87d4-4469-b395-3f3e6ab0e1ce,Funny Cat Videos: When Kitties Attack - Cat's Secret Antics Caught on Tape,//img.youtube.com/vi/MdV4YKnprwM/hqdefault.jpg
5dcace31-4fe0-48b6-b261-de4481f64470,2017-08-02 22:59:08.172+0000,a488aa3e-bd25-4483-a953-2d58a92fb2f4,Tuesdays with Corey - Azure Stack update with Jeffrey Snover,//img.youtube.com/vi/RBrcz1xi-r0/hqdefault.jpg
5dcace31-4fe0-48b6-b261-de4481f64470,2017-08-02 22:33:25.275+0000,b6e2e8fb-0705-4694-ba23-1b2bca99417e,Large-scale container orchestration with Kubernetes on Azure,//img.youtube.com/vi/gNG1WGFCsZ0/hqdefault.jpg
5029682b-bb91-4c02-9aac-a4a201666404,2017-08-03 00:37:18.034+0000,e6b77809-a4ee-4992-992a-7ca3d6acf2ff,How To Cut A Cantaloupe,//img.youtube.com/vi/r3F98ujoElI/hqdefault.jpg
5029682b-bb91-4c02-9aac-a4a201666404,2017-08-02 22:47:46.543+0000,28069bef-9b70-45da-a777-8ea4fbb2124d,Key & Peele - Text Message Confusion - Uncensored,//img.youtube.com/vi/naleynXS7yo/hqdefault.jpg
dec59fe6-0b97-4da1-b1e3-2e5d973f71e9,2017-08-02 22:44:20.362+0000,d327b67e-8b1a-4ec9-bc6a-b357255fc67e,The Shape of Water Trailer #1 (2017) | Movieclips Trailers,//img.youtube.com/vi/lA4WD92it0k/hqdefault.jpg
6205a5f4-8b06-402e-815c-43af11f92222,2017-08-03 00:17:16.597+0000,1fb51e4c-51b9-497f-9515-90d3a05e8ecc,CONAN360° LIVE Highlight: Conan’s Office Tour,//img.youtube.com/vi/K25w63yKOMU/hqdefault.jpg
6205a5f4-8b06-402e-815c-43af11f92222,2017-08-02 22:47:07.814+0000,9d50e66e-55ab-48ac-b63a-1f3b966d047e,Key & Peele - Slap-Ass: In Recovery - Uncensored,//img.youtube.com/vi/AQM2joP4fsQ/hqdefault.jpg
d53ae90d-a8eb-4c76-ab39-63a71abf6dc1,2017-08-03 01:13:27.847+0000,d82c8cec-26ca-4791-868b-3a569f0a5271,New York Style Hot Dog | Food Busker,//img.youtube.com/vi/D0EAxdmzjzE/hqdefault.jpg
d53ae90d-a8eb-4c76-ab39-63a71abf6dc1,2017-08-03 01:12:04.785+0000,50258c54-81ff-4b9e-8323-83f9c8f8486b,Dirk Nowitzki Gives Conan The Texas Citizenship Test,//img.youtube.com/vi/RN27demSPXg/hqdefault.jpg
d53ae90d-a8eb-4c76-ab39-63a71abf6dc1,2017-08-03 00:30:03.391+0000,91b872d5-5a01-406c-bee8-874b7eb45258,Deploying Node.js Applications via GitHub,//img.youtube.com/vi/oTBs1xZTfSg/hqdefault.jpg
d53ae90d-a8eb-4c76-ab39-63a71abf6dc1,2017-08-03 00:25:18.378+0000,db4b5093-9032-4f13-b770-87aa6ff0c662,Neil DeGrasse Tyson Explains The Cosmic Perspective  - CONAN on TBS,//img.youtube.com/vi/6duevT5XQjI/hqdefault.jpg
e777bae3-9e2a-4710-b226-dc7b642b9d6e,2017-08-03 00:10:40.714+0000,85eacaec-1454-43bc-a557-f26a2ab8859d,39 Cents - SNL,//img.youtube.com/vi/MEb_epsuLqA/hqdefault.jpg
67afe965-1343-4f14-96f3-96a99fd53ad4,2017-08-03 00:54:31.692+0000,fa045e2c-cd70-4ae6-a356-818c0d650ae2,Vector Normalization,//img.youtube.com/vi/gFI8ySgp8rw/hqdefault.jpg
d67bef97-c030-4408-8e13-afe95439abe6,2017-08-03 00:15:16.326+0000,ac8558b2-5064-4292-ad23-beee65fcd2dd,42 Official Trailer #2 (2013) - Harrison Ford Movie - Jackie Robinson Story HD,//img.youtube.com/vi/I9RHqdZDCF0/hqdefault.jpg
1e59f1a3-e95d-4490-975d-40a138935636,2017-08-02 22:58:41.662+0000,41f83065-4afe-4324-b890-e12b42ece8d4,The Funniest and Most Humorous Cat Videos Everrr ✯ Funny Cats Compilation,//img.youtube.com/vi/MgG_O5xjR0w/hqdefault.jpg
90327b19-e28a-4e43-888d-74dfcb4418b3,2017-08-03 00:35:07.669+0000,ddc5fe05-fa3c-46da-9739-59e15d01ea3f,The Maker Show: Azure IoT Starter Kits,//img.youtube.com/vi/iCMq--AQVVk/hqdefault.jpg
749a767e-0add-4ebe-b4af-554e5b8ac07d,2017-08-03 01:16:09.651+0000,5a5c847a-abd1-4f2e-a249-bdddf43808fb,Ron Burgundy's Prison Riot Survival Tips,//img.youtube.com/vi/TRy3UIO-R0I/hqdefault.jpg
4c3b8463-a1fb-401e-bfd2-ebde40731311,2017-08-02 22:21:40.545+0000,73822f3d-9e9b-4a21-afba-a2eec01d56b3,Grumpy Cat Appears In Window!,//img.youtube.com/vi/iEshyazG-vg/hqdefault.jpg
78b23637-c65b-443b-a89c-a50847355e9f,2017-08-02 23:15:11.756+0000,78c3ae68-0b92-4a44-9beb-b979b698d1c6,Apache Cassandra - NoSQL- Introduction & Architecture,//img.youtube.com/vi/Zr787QRjiKc/hqdefault.jpg
f618a97d-eb16-47b6-829b-fcf6fa3a0fdd,2017-08-03 00:40:14.948+0000,900666ab-8d8b-4c22-bfa8-9612d9269295,Pillsbury Spinach & Artichoke Stuffed Rolls,//img.youtube.com/vi/gV_OyjQ0ST8/hqdefault.jpg
a0ddd3b1-750a-41cb-bc34-571975eac646,2017-08-03 01:21:16.000+0000,9432333b-0d3a-4e90-9a77-2f70d551f1c5,How To Make Perfect Meringue | Cupcake Jemma,//img.youtube.com/vi/ZPf7n2-KLfQ/hqdefault.jpg
e2faa8e5-526f-4462-8296-db73bf77c24c,2017-08-03 00:34:26.745+0000,2d9f3200-29c1-4942-99fe-4ce090c8f875,What's the Best Year in Movies EVER!? - MOVIE FIGHTS,//img.youtube.com/vi/dRUCuLUfl8E/hqdefault.jpg
e2faa8e5-526f-4462-8296-db73bf77c24c,2017-08-03 00:13:34.217+0000,6d147090-fcf9-4644-b1e0-9026f8a49dd3,Hello World Java Eclipse Program,//img.youtube.com/vi/vApE4YTE_Zg/hqdefault.jpg
e2faa8e5-526f-4462-8296-db73bf77c24c,2017-08-02 23:02:51.219+0000,256366d0-6696-46ae-8730-9f7c82f324d2,Taking Ransomware to task with Next Generation Windows Defender (Session 2),//img.youtube.com/vi/G3p4gdfrbyc/hqdefault.jpg
e2faa8e5-526f-4462-8296-db73bf77c24c,2017-08-02 22:49:52.684+0000,863ba0b7-0233-45b1-8972-f3ffe10a4b5a,CosmosDB,//img.youtube.com/vi/AfsoL8Taqwo/hqdefault.jpg
b74b503b-0e79-4971-ada7-ae9e767faf3a,2017-08-03 01:27:40.769+0000,b2ad4391-bc05-4240-b678-7c91b3cdb871,Optimizing the Previous Code Using Immediate Values,//img.youtube.com/vi/kSGtSPdfg5E/hqdefault.jpg
7fb8ce8a-faf4-4949-9def-27ac44cf3984,2017-08-03 00:16:31.939+0000,f8ca6ccf-1c90-4ecb-908b-6b41424f9dd4,Conan Takes The Comic-Con® Citizenship Test  - CONAN on TBS,//img.youtube.com/vi/41X4Hd59KN8/hqdefault.jpg
7aac59a5-f572-427b-b9fc-c57bf0647368,2017-08-03 00:37:26.844+0000,8425c43c-77ac-4bac-a7d0-cca1798fcf5e,Trump Invites Conan To His Inauguration  - CONAN on TBS,//img.youtube.com/vi/6UmIphEWZlI/hqdefault.jpg
730766f2-bbaf-4e12-8bb3-8b8ae90fcff0,2017-08-03 00:43:40.040+0000,b81614cd-10a8-4fff-9703-7b2a6d997478,Ultimate Funny Cat Videos Compilation 2013,//img.youtube.com/vi/OIt5D_EcZ8M/hqdefault.jpg
c698dffb-2380-43e4-a115-dee9116085b5,2017-08-03 01:10:59.682+0000,b12e6d0e-b8f3-4ff6-a6d6-00c1a5207a9a,Conan Takes A Samurai Sword To The Gut,//img.youtube.com/vi/SFEVm9xAslU/hqdefault.jpg
c698dffb-2380-43e4-a115-dee9116085b5,2017-08-03 00:33:02.088+0000,e0377638-422f-4869-9bc8-7b59f45e5ab8,Ultimate Game of Thrones Spin-off Movie? - MOVIE FIGHTS!,//img.youtube.com/vi/rygbTpOokZU/hqdefault.jpg
c903dee9-caf8-4d56-94a5-19ef0c3590e1,2017-08-02 22:53:01.058+0000,d4f58d48-37d5-4b6a-a524-6b4e16e143b8,"Replication and Consistency in Cassandra (Chris Bradford, DataStax) | C* Summit 2016",//img.youtube.com/vi/BaeIIp89dhA/hqdefault.jpg
0cc635c3-3797-4439-99c9-1d8d91fb14eb,2017-08-03 00:28:48.951+0000,7a301284-59ea-40e2-945c-7a1227933046,Healthy Black Bean Soup | Jamie Oliver,//img.youtube.com/vi/UrJOAURIM7w/hqdefault.jpg
a4f302c6-f9b4-4e7e-969c-be6737a45b18,2017-08-02 22:58:31.478+0000,36b51527-9d1b-4436-9596-c5f3c055b904,Weekend Update on Trumpcare - SNL,//img.youtube.com/vi/gGtOWYAjZWY/hqdefault.jpg
0f883437-eee5-4665-afe0-9ac035bc1ef3,2017-08-02 22:50:55.787+0000,eb997db9-49f8-4a9f-b7fc-6a26055b84df,Overview of Microsoft Machine Language R package,//img.youtube.com/vi/ikJ0OzzsiUM/hqdefault.jpg
c800d5e0-26a7-4766-b10d-2006b6d5591c,2017-08-03 00:35:55.507+0000,b6672534-4b5a-4b47-a107-79a91bf096d3,Honest Trailers - Green Lantern,//img.youtube.com/vi/XQCc8JchYk4/hqdefault.jpg
deef36d8-4e56-4758-a87c-35b113e1fe00,2017-08-03 00:23:21.651+0000,cc23cf9d-34f8-4898-ba39-7d2d97b530a2,Honest Trailers - The Jungle Book (2016),//img.youtube.com/vi/yp5oxYDAFfg/hqdefault.jpg
58026fc1-0d24-4223-bdff-edc81bcaf85f,2017-08-02 23:10:19.494+0000,a1608e8a-f83f-4a92-a228-7db2d036961b,Getting Started on Azure for startups: Storage Accounts,//img.youtube.com/vi/tSGSfOAiNrw/hqdefault.jpg
44db877f-b7fd-4669-bf78-f21d65c68dc3,2017-08-03 00:54:21.768+0000,6ad0309c-e9b3-4499-83a2-d28b65b49a3d,Irish Seafood Chowder | Donal Skehan,//img.youtube.com/vi/3vBPHTIemPE/hqdefault.jpg
44db877f-b7fd-4669-bf78-f21d65c68dc3,2017-08-03 00:16:16.420+0000,1b098924-0386-4675-9d2a-0403d44a646a,Did \"Kong: Skull Island\" Suck??,//img.youtube.com/vi/CoFQfP6lV8w/hqdefault.jpg
fad785da-acf8-48a5-8343-908489579442,2017-08-02 23:26:48.253+0000,a7cc2b9c-fddc-4be4-b8ae-b640566de3bc,Amityville: The Awakening Official Trailer #1 (2015) - Bella Thorne Horror Movie HD,//img.youtube.com/vi/pCN3Ouo-Hys/hqdefault.jpg
fad785da-acf8-48a5-8343-908489579442,2017-08-02 23:02:20.662+0000,a06c45e5-fbcf-4f50-89af-c7c0e16531e6,The Boss Baby Official Trailer 1 (2017) - Alec Baldwin Movie,//img.youtube.com/vi/k397HRbTtWI/hqdefault.jpg
a0915c42-67b4-4f62-970c-c7acc82af3e9,2017-08-03 00:10:05.245+0000,74254ceb-5d7c-455a-94d9-7d6b1e7d8ff4,Comparing Algorithm Runtimes,//img.youtube.com/vi/eJZMrYP3tdM/hqdefault.jpg
80ac3ee6-2f36-4307-9448-fa31c022a059,2017-08-03 00:17:23.160+0000,1c606f80-77d5-464e-bf31-7349887ec707,HONEST REACTIONS: John Wick Directors React to The Honest Trailer!,//img.youtube.com/vi/3DNQJE8eHjw/hqdefault.jpg
80ac3ee6-2f36-4307-9448-fa31c022a059,2017-08-02 23:11:22.615+0000,3d258ca2-76fb-4bed-a85a-f5771ffb1b4f,I.T. Official Trailer 1 (2016) - Pierce Brosnan Movie,//img.youtube.com/vi/hfnDTvbtDUI/hqdefault.jpg
80ac3ee6-2f36-4307-9448-fa31c022a059,2017-08-02 23:09:04.083+0000,97b3d89d-0445-4ab8-bfd6-9cd771b531de,Cats just never fail to make us laugh - Funny cat compilation,//img.youtube.com/vi/IX7pdpm1gp8/hqdefault.jpg
3036d90d-dfd2-44ab-8fe6-a168757fca9c,2017-08-03 00:21:52.870+0000,b2b2da8b-7e9a-458e-a53a-a701f2b4c06b,Classic Sage and Sausage Stuffing,//img.youtube.com/vi/OmVleRqMd8g/hqdefault.jpg
4a08858e-dbc3-44a9-a454-c8f5c66e1a53,2017-08-02 23:07:36.469+0000,0bae9301-78b3-4d7e-98bc-efd6bb24a612,Miss Sloane Official Trailer - Teaser (2016) - Jessica Chastain Movie,//img.youtube.com/vi/AMUkfmUu44k/hqdefault.jpg
e9683520-2a62-4c7b-b505-79ca3d45af45,2017-08-03 00:15:43.311+0000,b077c9d0-440d-472e-acc6-3848bf52b11d,What is Cortana Intelligence with Bing Predicts?,//img.youtube.com/vi/bxSSu6z8CWY/hqdefault.jpg
e0bee979-b924-4919-88c3-b56f110ed162,2017-08-02 23:08:21.304+0000,e0416ea9-4ef1-4033-b0b8-61078ddfcb3b,"Adding Azure Web\xa0Services - Xamarin",//img.youtube.com/vi/jC_Z9c7z5Xs/hqdefault.jpg
77b369fc-d87c-41d1-8ce3-0219d2ae43b4,2017-08-03 00:49:33.775+0000,3d1e68ff-cfe6-4ef5-9138-e73d3345ed05,Conan O'Brien On The Orlando Shooting  - CONAN on TBS,//img.youtube.com/vi/z8UKXy5Jw6I/hqdefault.jpg
e3ef2312-3ba6-490e-9b96-6f3dd6342e01,2017-08-02 22:50:26.319+0000,19a89099-e146-4c91-8b96-81341d2ef65b,Transform Manufacturing with Advanced Analytics Solutions,//img.youtube.com/vi/Uk_TkwHXJpk/hqdefault.jpg
001f1e8d-e203-409a-ad18-732f6a1cd5cd,2017-08-02 22:16:50.435+0000,d3c45df3-28c1-4fb1-9a0b-222b740dc949,Wingman - SNL,//img.youtube.com/vi/o6DNfo7hlTY/hqdefault.jpg
2746e4d0-08a5-45eb-8aea-44daf7088012,2017-08-02 22:57:06.850+0000,a1e9d7fe-d1b1-40e3-baef-28357bb8ffce,"Protect your organization at the front door with \xa0Microsoft Enterprise Mobility + Security (EMS)",//img.youtube.com/vi/MRSJPUKdZ0U/hqdefault.jpg
d420d915-3893-4ee6-8374-9e6f8c78fa39,2017-08-03 00:53:18.801+0000,2c2e78c2-3c75-4a3b-bfaf-ae47e34d5918,High Energy Protein Balls | Danielle Hayley,//img.youtube.com/vi/VHH4yDxtRn8/hqdefault.jpg
32bb5ad8-ce79-4329-a484-67b31f38fd9e,2017-08-03 00:19:15.679+0000,c0a50cd3-a8f2-42ee-8441-7659f7bf146e,Snoop Dogg & Conan Compare UFC Fighting Styles  - CONAN on TBS,//img.youtube.com/vi/tdeTqdExYBE/hqdefault.jpg
32bb5ad8-ce79-4329-a484-67b31f38fd9e,2017-08-02 23:09:49.943+0000,b9e2bd5e-a724-4953-b72b-b0d81ec88563,Private video,//img.youtube.com/vi/KwZReQ1z-vk/hqdefault.jpg
8b198f3d-5905-4833-945b-66cdc28e5eef,2017-08-03 01:18:49.338+0000,695fec93-1b55-4ce2-af87-6589ec3943aa,C# Nullable Dissection Part 1,//img.youtube.com/vi/CLpCkitRu_8/hqdefault.jpg
8b198f3d-5905-4833-945b-66cdc28e5eef,2017-08-02 22:57:59.864+0000,cb924718-6dda-4392-ba85-46e48941b377,"Testing Microservices with Docker, Azure, and Visual Studio Team Services",//img.youtube.com/vi/HGtziUJ0lvI/hqdefault.jpg
89f6eadd-7107-4223-a451-fda45768962d,2017-08-03 01:06:06.643+0000,f52429c0-c714-4dd2-950f-3febbd86412e,Cats VS Balloons 😂🎈 Funny Cats Playing With Balloons [Funny Pets],//img.youtube.com/vi/P2RkTCHTLbY/hqdefault.jpg
89f6eadd-7107-4223-a451-fda45768962d,2017-08-02 23:01:16.463+0000,8838cd18-badb-4753-9fe4-ce48805a69bc,Romance Bookstore - SNL,//img.youtube.com/vi/QmRhnDVMnn8/hqdefault.jpg
88912325-b7bb-4514-b902-d74e1373d7c4,2017-08-03 00:19:27.063+0000,fb83c5c7-b877-4bc2-96ff-0c2a36dddc02,Worst Comic Book Movie (TRICK QUESTION) - MOVIE FIGHTS!!,//img.youtube.com/vi/-ZPDN3yKcrM/hqdefault.jpg
88912325-b7bb-4514-b902-d74e1373d7c4,2017-08-02 23:11:17.530+0000,e9954c1e-ee3b-4a58-b065-95bf0c5c1abe,Talking Tom and Friends Colors Reaction Compilation Cat and Dog Animals Funny Videos,//img.youtube.com/vi/F24Ymls3khI/hqdefault.jpg
28709511-b04e-4f29-9e55-f91ccdc8efb0,2017-08-03 00:29:04.050+0000,9dcd8574-869e-4a75-9f68-e5f8ddb12910,What Star Wars Character Would Win The Hunger Games? - MOVIE FIGHTS!,//img.youtube.com/vi/Tnk5VOwEZxc/hqdefault.jpg
28709511-b04e-4f29-9e55-f91ccdc8efb0,2017-08-02 22:38:30.445+0000,b93d3a74-14b5-46e3-b236-d2b54c5c8cea,Amazon Echo - SNL,//img.youtube.com/vi/YvT_gqs5ETk/hqdefault.jpg
762e5863-fa70-4b23-86c6-b364aabf64a5,2017-08-03 00:25:07.445+0000,dc25d931-405d-4cbc-b27b-4c3a6220dae4,How to Make Shakshuka: North African-Style Poached Eggs with Spicy Tomato Sauce,//img.youtube.com/vi/x3nKYqGwDZA/hqdefault.jpg
d4e4b734-943c-4fe7-a672-f6a35d35dea1,2017-08-03 01:26:36.122+0000,f8efc17a-c049-431c-8d50-93a17ae83b04,Assembly - Increment (inc) and Decrement (dec),//img.youtube.com/vi/-TFqOIqP-_k/hqdefault.jpg
b6cf5721-76b0-4461-b27d-32e8ee2f4fa9,2017-08-03 00:27:55.809+0000,b7f0f015-61ea-4ba2-9c6c-7402293722fb,Honest Trailers - The Martian,//img.youtube.com/vi/JRQlji3bCZI/hqdefault.jpg
f7c44ee4-fb78-4b95-b278-ef69ec0fc8cc,2017-08-02 23:06:08.874+0000,e4910799-cc97-4aa1-bb4c-a1ebbe612bc6,Detecting threats to your cloud infrastructure with Azure Security Center (Session 1),//img.youtube.com/vi/8_KOfJsF7x8/hqdefault.jpg
30627a75-df3b-46ab-9f99-af10c1ef1e50,2017-08-02 23:05:09.753+0000,82139de4-568f-412f-8eaa-da37c0297e4f,Webinar: Introduction to Cassandra,//img.youtube.com/vi/FNfiYJm1GJs/hqdefault.jpg
8339d6c2-960e-4514-9749-ede4af18c23a,2017-08-02 22:50:29.365+0000,b31c6613-7a3a-4f06-9bec-2939235cbcda,The House w/ Chris Pine - SNL,//img.youtube.com/vi/mRLrWjBrJe8/hqdefault.jpg
c709bf2d-ddd5-44a4-9df4-8c2a4c500588,2017-08-03 00:52:00.163+0000,9f697d97-c234-4049-9673-9eb86ab21e90,T.J. Miller Stand-Up 12/13/10  - CONAN on TBS,//img.youtube.com/vi/Yh9O9ETuF_0/hqdefault.jpg
f55fb1dc-e925-49f8-a945-8e93e60b3437,2017-08-03 00:39:56.312+0000,32a130c6-6f8e-4ec8-a1e4-2b305a6dc7ee,Homemade Chicken Nuggets | Jamie & Amber,//img.youtube.com/vi/eW2hYfnCfXs/hqdefault.jpg
565f0e3c-9f1b-46c3-89bd-742aadacc930,2017-08-03 01:26:53.173+0000,43bf11a2-43d9-49ff-9b25-a3d9b28b12ee,Vegan Shepherd’s Pie | #10HealthyMeals | Tim Shieff,//img.youtube.com/vi/jsgPy-K8ogk/hqdefault.jpg
565f0e3c-9f1b-46c3-89bd-742aadacc930,2017-08-02 22:59:52.980+0000,fe03ff2f-90a0-4e7f-b442-e1bdafb7662a,Creating Saturday Night Live: The Music Department,//img.youtube.com/vi/7RudKvxUoZs/hqdefault.jpg
565f0e3c-9f1b-46c3-89bd-742aadacc930,2017-08-02 22:39:35.699+0000,0aebfe6a-3a53-4447-85b6-68b49644bfb1,Key & Peele - Stan Lee's Superhero Pitch,//img.youtube.com/vi/j9Uh_RucKz8/hqdefault.jpg
ef3256ad-f591-4b31-a1ae-3a61ccfe1cc8,2017-08-03 00:09:59.133+0000,b3c5b804-4a3d-4a06-9078-5da62fdb351f,Wild Garlic Focaccia | Jamie & Gennaro | #MyFoodMemories | AD,//img.youtube.com/vi/sUnzfK6fINI/hqdefault.jpg
ee3256ad-f591-4b31-a1ae-3a61ccfe1cc8,2017-08-03 00:09:59.133+0000,b3c5b804-4a3d-4a06-9078-5da62fdb351f,Bring the code Jamie is Better than Steve for a free prize,//img.youtube.com/vi/sUnzfK6fINI/hqdefault.jpg
ef3256ad-f591-4b31-a1ae-3a61ccfe1cc8,2017-08-03 00:09:59.133+0000,b4c5b804-4a3d-4a06-9078-5da62fdb351f,Bring the code I love bananas to Jamie for a free prize,//img.youtube.com/vi/sUnzfK6fINI/hqdefault.jpg
35d81e3f-720a-43d1-ae79-2e78fd13fb9e,2017-08-03 00:09:18.920+0000,b8af0ee2-08ae-4036-82f4-972618e19911,Honest Trailers - The Amazing Spider-Man 2,//img.youtube.com/vi/PXtOT-dzkYc/hqdefault.jpg
db1b75d2-6190-4bf3-a22d-dd0d9cdd8468,2017-08-03 00:47:06.121+0000,c98ac0d1-856c-4ade-86ce-d8b94bae75fe,Passing Data from Vertex to Fragment Shader,//img.youtube.com/vi/eMpAeklxjF4/hqdefault.jpg
db1b75d2-6190-4bf3-a22d-dd0d9cdd8468,2017-08-03 00:26:52.024+0000,c0b072a4-91dd-4017-9588-00762f3e76b2,Funny Cats Compilation - Funny Videos 2014 - Funny Animals,//img.youtube.com/vi/_eJuySI_vlA/hqdefault.jpg
db1b75d2-6190-4bf3-a22d-dd0d9cdd8468,2017-08-03 00:09:33.450+0000,333c33ee-7e33-490c-9392-8cd1fbf67313,Tasty Fish Tacos | Jamie Oliver - AD,//img.youtube.com/vi/GBKfNSjroPA/hqdefault.jpg
db1b75d2-6190-4bf3-a22d-dd0d9cdd8468,2017-08-02 23:06:19.064+0000,b9384955-6db5-4f73-8c03-8759235631ee,Critiquer's Corner - Slow Brotion - Uncensored,//img.youtube.com/vi/1T_0vq9yBNc/hqdefault.jpg
1f9c77b2-449b-4844-87fc-7f30fe99000a,2017-08-02 23:05:11.789+0000,191213b1-5829-4f8b-88f1-9749bb14bae6,Microsoft Azure IP Advantage: Protecting Innovation in the Microsoft Cloud,//img.youtube.com/vi/gdptV1_4aUY/hqdefault.jpg
1f9c77b2-449b-4844-87fc-7f30fe99000a,2017-08-02 22:29:30.377+0000,7ba6dfe2-83a6-4c2f-bf1e-cc7553bc5fd4,Setup a Multi-node Cluster for Local Development Using CCM | DataStax Enterprise Recipes,//img.youtube.com/vi/A3iLRLSIIKM/hqdefault.jpg
e0d0525a-8da7-4434-bad2-91c122ef3d4b,2017-08-02 22:56:18.990+0000,d8b77396-64f1-4909-a7d4-d10e3a310187,Nintext Microsoft Power BI Embedded,//img.youtube.com/vi/2dw4PoAxQb8/hqdefault.jpg
27b96464-f401-4ee8-8d4d-5f3ec19c21c6,2017-08-03 00:28:15.753+0000,1813b8bc-e576-4798-a7e9-1083cc71e60d,Healthy Chicken Caesar Salad | Jamie Oliver,//img.youtube.com/vi/uyB_GZNpCQE/hqdefault.jpg
4a2294cf-ecf8-4359-9b17-716c72409a3f,2017-08-03 00:25:47.661+0000,8032a927-1d5d-43ec-972c-163ef5080cfb,Honest Trailers - Deadpool (Feat. Deadpool),//img.youtube.com/vi/_qIRtFE6aIc/hqdefault.jpg
3ecaf845-0a3f-429a-a1ac-7f15c65945e8,2017-08-03 01:24:01.097+0000,e5e24c3c-2e61-4a17-8268-10ecc2919a72,C# Reference Types (Example 2),//img.youtube.com/vi/VSKxZIxacEw/hqdefault.jpg
3ecaf845-0a3f-429a-a1ac-7f15c65945e8,2017-08-03 00:51:09.057+0000,797cd649-3794-4af7-b8d6-c39648b7965b,25 Funny Cat Videos in 25 Seconds - The Friskies Awards 2012,//img.youtube.com/vi/vKh8jHSlQ68/hqdefault.jpg
