71f0d69d-29d5-4340-a62e-f53116b31c6e,2,6
6511235a-7546-4177-9453-34c34418b245,4,11
a5031645-84ce-4334-b572-5fb5628dd988,9,27
089df741-5d54-4d9f-b4e9-0182f9bb0ee4,2,10
01c9c8e1-dd86-40d8-8d55-67f421a31569,7,18
fbdcbbe1-8103-47b9-85e1-713203ed25df,1,3
cffa9ea6-d3ee-48bd-8b03-1a07112de6a6,2,3
3ec4b1be-a52c-4a5d-82a2-c2963fc9a5bb,1,2
4546c1dd-6370-4edb-9026-51ce4633de15,4,12
99b56776-a18f-4a9f-beea-e4037a74e2f4,2,4
452b6702-f384-4d4d-8b9b-5e19150b085e,4,12
d3de66d8-bc7e-4d05-ad51-3487226e3760,3,11
80959a7f-46da-4e5e-b10c-935476b88e7a,2,4
1b15c45a-e4e8-42b4-8ca8-74adf8c36751,5,10
4515b4f4-4987-437b-adb8-d5ab5c1d8ee0,2,6
083c79a4-38a7-4bcd-811f-419a5147c9d6,11,34
a9c15455-6974-49d7-a2a5-67f730ce99eb,2,7
e3ecea33-40d3-492b-99e3-ddfe9fd04526,3,8
5f19b7a7-8316-4218-b342-7cade0428603,5,14
ef89f6d3-36e8-4c84-a5ff-e0cf5168b63f,1,1
496109c7-6802-487f-aacf-9e3e6fce7e51,4,15
cb8cff43-9235-4360-9b53-ff341b2288cf,2,5
7212d74d-eca9-40ed-b6c7-618757f6e201,1,5
de0c4e51-5fd4-4160-8a14-b366ea32c182,4,13
3dcef0ae-2840-4816-b8b7-4830a00cd0ac,4,13
6d55b01c-c386-40ff-895f-ba08cbf2ba5e,16,47
6ec09624-2734-4acc-b298-10c179763bff,13,34
c346d1fc-b7dd-4b29-b5e7-da3ece3d3eab,3,9
0f4ca140-651f-49b5-a212-99f72a07f47e,2,7
844f52ca-35a3-4fab-b4d0-af401f26b8cf,4,12
fdc62b1f-596e-4604-b384-a5c1150b3d03,5,11
49eca079-350f-499b-8723-c3d51f18146b,1,2
756496f2-a76d-4454-89c5-5b8e71437f6a,5,10
370da832-e5b0-4ccc-97fe-bf36d7fec0a1,1,1
38349fc2-361a-44ac-9149-157f72678e07,4,6
587f5c1c-d529-4dd4-a8e4-325523830c11,4,8
b92ede9a-ed4d-422f-996e-000a01498a90,2,4
84f74147-f48b-4487-b514-a649d7102b78,4,11
d05975ee-595a-496e-8c6e-98c8f95bdf56,8,23
33b1e413-2467-48ce-9d32-4a5fea62b707,1,3
178d2fb5-2466-42c3-bfd6-51e0ead7b2a1,2,8
bceda39a-26a8-4046-a642-af470389e9b9,10,34
3c5a2941-93ff-464d-a0e5-768151b74802,5,9
d7d64bbe-7de6-44c6-aacb-ef5cace77bce,1,5
7c3dbe5c-a57f-4e83-9837-fdb638562d14,2,5
4c72c961-8487-4950-84a6-08fb77651733,11,28
dc04c77a-1e1d-4509-a890-c3dcf8ae018c,2,4
6825a150-ba9a-4e3f-a29a-931c8f085f87,3,7
51d2a824-5789-45e1-8550-0f0a74ccc04a,18,56
aff79a4f-86e7-4553-b194-023cd6cf662f,12,35
e99ada06-de41-47db-a099-ac77afc05e25,5,16
8131dc6d-588d-41b4-9575-4afd275fbae2,4,11
bb94321f-85a2-4419-bd2f-f665b3bfd70a,2,7
bf9a7b04-dfe0-46fd-8b79-703b27b1958e,2,3
d749b1c9-4435-4e08-997c-4919ed3d68ff,10,29
a06c45e5-fbcf-4f50-89af-c7c0e16531e6,4,11
ad803a43-f9db-46f8-876c-09675131b503,2,6
9593a888-6d0c-4f3c-9f92-74530a99236e,2,5
3d7c1d9c-9e42-46b2-a2ac-a26f0c9d7107,4,14
d6fd747e-b0c2-4a6d-8af3-3ccddebd803b,1,5
dc25d931-405d-4cbc-b27b-4c3a6220dae4,2,2
d05c436f-7de9-4114-b59a-52e91749f59f,7,19
f0d9422c-ead1-4e9a-ba1f-f22ca2997989,4,11
02c51f7c-89e0-46e6-bd08-0b91a1e87ed4,1,1
1b290d3f-d7cf-46f1-bc61-92537d6bc672,9,24
5bccb113-5ee0-4246-8b0f-0754e9a936e6,1,1
d7abaa08-82ea-4bbf-adc5-8e23a8209a96,4,10
f355f9e7-f0e8-4385-9d4f-898527a845f6,1,4
bb7b5e76-1e80-4f56-9eb1-635ec8cd64d4,3,9
b09f0e3c-5a21-456f-a308-2434bef3d406,3,12
93835464-e787-47b0-be66-848e36caf8cf,6,14
98380745-d027-40d6-8e27-a995227fa52d,7,27
12e1eb41-f4e6-45c1-9a89-6386e75c0838,4,15
8627d095-4978-450a-93b6-f7540e1f6bc3,2,5
ee9a7c18-a90e-4ea3-8a09-b89925510b42,7,21
41d5b1b8-5603-4c50-b1d8-51ad45b5ad5c,1,3
ed8b8e28-ef70-455e-bbd5-53914abc2970,4,14
6e018edd-a487-4a02-a9f0-b5dd617bc26c,1,3
67c87947-b340-4574-a54d-f200fe6fb726,9,26
ef4826a7-3b0c-46c8-afd7-979e4c550fcd,2,7
84108d5b-5ef0-4bcb-a764-c0088a09de6c,4,16
751c8239-3d77-4099-a4b3-4581db17726a,23,74
161c3e69-c2f7-4866-89bb-427dc690b0e0,1,5
6ab0d256-976c-467f-b093-cc7161bc7ad9,3,11
2e83e6b6-fb46-4f1d-a435-4da5e2169342,2,9
b42f6cf3-47c2-458d-a1ce-1512e5b740ee,6,19
382224ae-7e53-4422-94fa-a8692222ecd2,8,18
e384f959-e6ab-4374-92db-3d8d5241c888,5,19
e236d258-63f9-4836-835c-7522234bc134,4,7
2add3ba8-0d61-4864-a6c4-8c15515643ec,2,4
b7ad024f-3dde-4b48-a864-698a32ff292f,1,1
c4114110-05cc-4f1f-8336-373c0475ef42,6,11
bfb41185-6148-41fe-8ebd-ef3c1dc52aee,1,5
c36d33b0-e05f-41db-a9c9-1a93a019e840,2,7
31ea1cf0-e651-4f9a-935e-f0d242c6ad89,1,5
6b53bb20-9e91-4a38-b251-2b1b1534156e,5,14
d6350b32-b318-4fad-aa80-8749f3c70e68,13,44
31355968-5ad2-49fd-9659-218b7d72b847,18,59
3a549fde-730c-4f49-8c0a-a0ab00177af8,1,5
24ff0452-7331-4dfe-ad87-9fdb8e542085,3,12
342c92fa-fa40-4923-93fe-88c1c0ec97ca,1,5
e0c3660d-24a7-4b60-8734-e5e6470e93ab,12,38
b32285d6-891b-4981-b566-59c3ba079aca,1,2
0272d498-9062-48a1-b885-a3f01398ae8f,2,5
b0563598-0c82-4451-9f72-8a0158d743dd,5,13
6d147090-fcf9-4644-b1e0-9026f8a49dd3,9,33
b2ad4391-bc05-4240-b678-7c91b3cdb871,4,18
962d94f1-b2be-4c36-a8c4-4d92c7fb4e3b,20,56
90d8ce91-4635-427a-8bad-cd39aa4f33e7,6,13
e04ec94b-ae80-4612-866f-3e35bacd37eb,1,2
51d3a28e-ae39-4182-820f-af300342e869,5,19
1d699853-d496-49ea-95bb-9e73e55f1483,10,27
c15c020e-5bec-4d53-9439-1cf5a6ccbd86,4,15
be464144-7f01-4f99-90df-502cd07d92b7,3,9
a9fa17fe-c159-42cf-a600-93cebc7fe672,8,26
e419f491-f5e8-4a44-a56f-98944560bca4,8,24
210d5d53-9edd-4285-b3fc-2453265f58ae,3,5
5ce96aa8-4c2f-4728-a802-ae027a17c55d,3,8
cf86ff78-521d-4689-bc62-57b6ea7f178c,20,60
3a9bf8f1-eef3-4ed6-801b-b2090b4d309e,16,51
224cfe98-3971-410d-8030-8f177036e734,27,82
2dcf6b33-d016-424f-9c67-e6fd57933b5f,1,4
01d01737-133c-4b31-a6e5-15c674baa464,11,39
4bceef49-4eee-47cf-bf10-77b3b7aa80b0,4,17
7acb1e11-f086-4273-b9aa-70a7d5d743fc,4,13
f352df52-228a-4129-80df-6532941bdc3f,14,35
fdbdcdaa-5fc3-49d4-932e-9e88c2c79bd6,3,6
65828915-0ea3-4133-b72c-b0cf3a1239b9,2,3
960684c2-9374-4a4e-8782-bb4e7ff2af83,9,26
774acdd8-f392-462e-bf82-8432c0fcc92f,1,5
a9b45503-4568-4404-8db0-e288ccbb46fc,3,5
8a486888-9020-4c72-8d5f-c8a0de98f5cc,4,14
5590f39b-ac0c-422b-9ba7-7e4fcaeb3cd4,9,25
41551ae3-d79c-4cd9-8942-c89e84f5d566,2,9
7cedd04b-c732-4eaa-b7b9-6e8d5fc1f553,1,4
419e4713-559b-413c-aaec-c7f8766d0e78,1,5
fd38ea59-8b07-4ee3-8019-3b2adf7de14f,14,49
e7c9cccb-2392-4f1e-a78f-38030188f722,3,9
6ac9895f-49a2-4057-b6d7-f3263bc97dfb,5,12
fdf1b30b-5a7d-468e-975b-d43f7f031b07,4,11
c63f1e7e-72e0-4a63-bdfe-106787fc4b03,2,3
49828828-133f-43a6-88ae-7bd414c7a6da,4,10
2eff9806-4960-4905-b024-f8e4b25c0898,1,4
2a495749-4a40-4db1-987c-9d0def41293a,1,3
699fca2b-ea93-427c-810b-9ea7b7dc2434,1,5
7b048375-d8a9-4e6c-99fc-2cb703aa6ba7,17,51
5b633f6f-370f-4420-8af0-95d225b18666,1,4
e25bb421-0965-46c7-b6b6-d1c2275e0b12,8,32
5082884b-c4c3-43b8-b7c8-20ebf64370fa,3,8
2760cc51-50e2-42a8-bd7b-340ef7acff50,3,4
334dacd5-3957-437e-8d8d-7eb393107a92,2,2
c053facb-cde5-4caf-acd1-7d334730fcf5,1,3
9da2b773-72bc-4b19-b9db-b15e726a7150,1,2
cb05a687-68c1-4f49-b609-0e203c88c1b4,2,8
53ea553e-252b-4db5-9f49-f3070f0b6240,4,9
da941f4b-1d2d-42cb-bbeb-4bb489dff538,8,26
d6470018-1a97-4650-a68f-d56225efd669,3,13
44478d7c-fe44-47ce-85ce-3a07275797c0,5,17
33a68689-0735-4d47-b6f5-53df967e289d,3,9
ad482dbc-2b2d-4d5c-bf67-f516a762b3e1,2,4
5f25df15-1109-4273-a49c-e3dd64e15c06,1,5
44d289d8-1ae8-443c-83db-d04277156501,11,38
38e6f978-c543-40d1-93d8-a1168b58f07e,1,2
46a75345-8a58-456b-9ef2-bf6dce9902fd,5,13
ae00e501-34a3-4fa9-a90d-c090d6c41d48,30,83
4bebc7a0-2ef5-4ba7-927a-a2a65c235c51,3,11
2aa15a27-a129-4f31-b4e0-11823a7f714b,2,7
1dd9ca8c-c84b-4376-bcfb-e8c6fd16c1ad,5,8
585cb327-2768-4ae3-97e0-74d05af4628a,1,5
43c7b093-5ec4-4806-a01b-8e197ed9af15,1,4
87e058ec-cd5e-4010-acc0-69afc96f129e,5,18
a69cd104-c0bd-48e0-81e5-65cab455efb2,5,15
77d465ad-a225-4081-9554-96b38023c266,1,1
58d16be7-7cf3-4490-af0f-e19f8748b10c,13,42
a0a90b61-5434-47fe-a90b-7c69c71cc14f,2,7
79243f70-7ec7-420a-9ac8-8ee8cfc1c4ad,3,10
f63e3934-31fc-44e7-8b20-7e3e4e1d750a,6,16
0f38e359-996e-44fd-885d-e07655960995,3,7
cd3e60e7-9f17-4179-b192-235e55b54217,3,11
2e1ce86d-0935-4b1d-96c2-b66724b40cb3,1,2
b9e84a22-c271-4f9f-87b1-753f6edc1fb7,2,6
e547800b-4962-4b31-86fc-f67982a9f188,2,3
dc5018bd-e90d-45f3-9cd0-b288bd92f039,10,25
a66984f5-6a4c-4288-afc1-337d3b31d20b,4,13
b7ecaf44-e821-4782-83c3-3095bb65e3e7,3,9
b7b21682-030f-4051-a9d5-3d642620d1d4,1,3
520b6fdf-e01e-4dfb-9351-77405a1686d6,3,10
2b51b41a-3f7e-4947-9295-9591420f6153,5,16
0a281220-7eed-47f2-b098-b3c242921a40,6,21
de57a2d4-3b27-4fec-882c-d2a370cb181c,10,32
e544b55d-741c-4dce-86a6-9865d1b1fbd0,2,4
8d1d0637-ad28-4227-8da0-74da051af6eb,1,5
921e0201-5a7a-4a56-8604-40e89a93aa0d,2,7
dea6071d-4cd6-423c-be2f-bca5097aad2c,5,14
9a469373-0d20-49ce-b53b-8f006ca5237e,5,13
1914bd9d-2267-4b78-819b-b27643ff15da,3,7
1ff469c9-3934-43a7-842f-4e4e022b80f2,9,31
98ab79aa-90fa-4e00-970f-e09203f4509e,7,28
63802328-7dff-4379-9503-4d3e1e743cbd,1,3
299214d9-cf73-40ba-9100-bbef0160eb08,5,18
857e7d8b-7d2c-45d1-9932-0e8adde38df4,9,31
5aaff9e6-2b16-485b-ad2b-b94469a15d36,13,46
32001375-22c8-411c-a358-3281043e3998,1,5
df4ba590-986e-4ecf-9ab4-5140df983dbe,4,14
32c0b396-511b-4295-a2c5-ec1f92b42214,2,5
88253908-cb37-4f15-b62d-4ed1d114fed9,8,21
bfaa5f14-f4af-4bad-8811-c0b7eca73eab,2,6
4845dd08-4496-4af8-afbd-0089b76d6bb3,1,4
309aeb4b-ac8c-42eb-9707-5a247a678f8f,2,4
0f083cb9-97c0-45eb-8e26-d963820828db,2,6
a8aa2583-0735-44df-8a40-7e0f62c9dd72,1,3
48167f6d-5cf7-4425-a8f6-ccd44f5c5667,12,38
811542f4-58bf-44db-8537-50ac285c46f1,18,64
20c5567b-9aa8-4cd0-b5dc-8fe5c58177cc,9,27
1ee360c2-041c-4c29-80fb-19ba05bcf54f,2,6
315a8ff4-29a9-466b-b89e-04aaa750c265,6,19
39d220f9-cea0-485f-99ed-cb642792fc0c,3,4
3af84132-c608-4c48-bf4d-4ba927795726,5,22
ee72bc16-76a8-4f75-be53-20ed5a167fe7,8,27
7b2ae4b5-667c-4178-ae48-0d81a0ac8817,2,5
2a303c38-8761-4181-ba81-1281f8d48d9e,3,15
43772ea0-3040-4832-bcf9-d891384a14c9,3,15
08c2e8ed-4df2-4937-8a2c-0769dc11790a,3,11
07f2e44e-3ed1-4143-a75e-846e3d1daf4a,3,8
873f1bf3-97ab-4d08-92ab-673b59db3c3c,1,2
f633efd0-f160-49e8-a849-6a2745a47d00,24,72
06aea034-98e8-4858-9883-61b47226b190,2,4
82766933-99a2-45ef-adc9-76b54bf76834,18,43
6b4af52a-9d30-41a8-a9f6-a30f10f79774,7,26
c87da429-2457-4058-833a-e72be992ba07,1,3
777aace3-b1f9-4ee2-951d-13ba7f284318,8,27
2a67eaaf-be1e-46b1-bd5c-f398d5726a95,4,10
6cf58efb-2427-46cf-81db-4f667ab03a54,1,2
bdb52618-b24c-4591-993f-ae5d652d0bb3,2,9
73a4ea7f-28cb-49c5-94d8-8fbc586c1bbc,1,5
7afcbb66-801e-4c78-8076-b17ed974461d,2,5
90a27923-ed21-4811-9d2a-96e7d2a75976,2,2
60f279f5-c18f-4fb6-840a-23913dba2cdf,2,6
8f61632b-ac14-46b2-9356-e83748df2458,33,115
32b13f51-cf28-4461-82fa-818c355f2021,2,4
b8037cae-66b3-42a8-aee7-e1acc4ea9890,1,4
d3c85a5c-fc2c-45f8-86e2-cbdd372f0c03,6,16
1c734565-ebe0-4f08-b84c-ee173651bdfe,2,4
599eec79-4e0d-433f-98e7-6fd4314ffc0b,9,28
ad6f93d5-fe50-4ef9-92d3-a0e5745b040a,2,6
cbd6c388-9521-48ab-8c64-714d881f1f69,2,6
659e44ff-589a-49ba-a148-bbd581204733,2,5
d2dab83a-ab00-43d4-9941-077cc7ca6851,6,18
3107719a-0d0e-4c01-b903-455f9e168322,19,58
9f7f2994-b250-4a8d-93fb-026040b80439,1,4
bdb091f3-e3b9-4aaf-99d2-e32ada97e903,2,4
c7a18fb2-ddea-47e4-985b-7cc8ad5e4b62,2,5
7ed18656-d1a4-4f99-8f32-3cabe0319a19,3,8
e80f967c-b1b6-4c6e-afa5-37124f96a690,14,42
e1665457-0e36-4ea3-b5ad-b095a93f1702,1,3
0c6c53f9-0302-4a94-a093-358e234187e6,4,10
d82c8cec-26ca-4791-868b-3a569f0a5271,3,7
30729f48-520d-438b-acdc-220919a3dc2c,4,15
26e5caca-e722-4a76-a6b1-52d7f8f27552,1,2
3399402d-a455-41d0-93a3-f8953a4e1fd4,7,23
263177ac-e12b-4ab1-b4fa-21529d30eb08,1,3
0a8b030b-021d-4432-a883-8e9060b79c23,2,5
b3bfb3e0-496e-4422-84bb-4ab7cc5e0083,2,10
c9e31c99-6159-4df9-b5ca-d8609cf6abe3,3,6
8af54b4c-2724-475d-b8eb-3753172e3631,2,7
8af0016b-d994-403d-8f39-d502dd6f9190,4,10
9d9a9cea-25dd-4c18-8c5c-fb1592e1dc67,3,9
2c44b0a6-db7d-4790-86ca-dd92b345ba73,1,3
fd2b55d3-a4a9-42c7-923a-0ee23b4cb427,9,25
c44e9ea6-d127-49d0-a400-f82b88570b6b,8,21
47238d7f-0650-4ba0-8c72-2dd5ed2f9ebb,1,4
ccc473a8-de2a-4f7a-8b84-336f758de255,1,1
ad3e8d3b-3abc-42ca-a259-8965fd5c8135,2,7
6b9789a3-524d-4096-b31f-13b0fe09f3a8,11,38
c1ba84f7-d494-47cd-8ec2-558b73aef61e,5,15
3979dd1d-7af3-4d58-8c69-75a27081b7ae,5,14
e1c3bebd-62bb-40a4-bc06-ffa00ff4bf7d,2,6
0506bf5a-e630-4a5d-9234-9c3f11c92f6d,6,14
35237ea7-0479-4a60-81e5-258ed511aa5a,4,15
48fd1283-47a4-4f85-84a1-76a9bf87b122,3,6
9badce81-8f88-4b20-b237-a25d722510c6,1,1
2dd2f8f6-5813-4898-a9c2-63d385e23dd0,1,1
780fc918-12de-4f59-9d6d-cba386c5778c,1,2
d4129b40-f958-43f3-9947-3badbfdadbb4,19,60
8a3c844a-b9c3-443e-a496-e60c9510b10c,1,3
24165a7a-886e-400f-a549-3a3efe8645db,2,8
69474f10-ed46-42ff-80a9-7542098fe76c,17,52
772c3045-c453-4622-a7de-7e64b1839efd,1,4
c5ca4a90-bf10-4493-84ae-4b7591838ae7,6,17
59c5ddd9-e520-4bb2-807b-54b8f237d13a,1,2
0b8bcdf3-1084-40fa-a271-b1be2878c6cf,3,12
3f0116e4-ef56-45df-9e00-c0001e737342,4,10
eea1b02c-2cad-4545-8837-d744715403b2,1,4
1d05e76e-70fa-4e21-ae85-90f0da02ed12,1,5
45fe9c1f-5a6a-4ba7-b5c2-4b2daa6c8e42,1,5
92e93dea-51c9-4e22-be6b-658616d6c775,4,12
d0288e16-14da-441a-8b2b-90b63b06aa7b,2,5
09856d1c-3781-48de-8b3c-018401842b7b,12,48
e20268f7-d440-4cd3-8196-e2e906a325f3,6,21
2e99d260-143a-45ff-8e5c-94a97509a111,3,9
dc5a07ff-2644-4fd3-8fad-b7f20e77fda1,1,4
5a9b107d-8431-4996-a989-d2226314b8d3,1,1
30163509-c1fb-4592-82a0-26c74077ec22,3,9
dd8ca988-644c-4498-865d-e73401af3ff9,2,10
eeb72cc6-915d-4774-a9a1-9c77e4530948,2,6
fd311e11-68f4-4a75-b7d8-977fc69bc8c5,1,2
a6d87684-b2fb-47a5-8359-e3e1cf11005d,1,1
d7aa36ea-a983-455f-ac2f-ebf58025ee2c,3,8
2ddba554-13d2-4bac-a72e-9878e6f5aafd,1,4
764dcbd4-20e3-44b4-8868-bc772813a8fe,31,90
9325c2fa-aba0-4b6a-a8ee-bfa6abfbf17b,2,6
a964a979-e680-4d1e-8f6d-606457433364,1,5
2b596a1b-01f5-4eda-a148-6927c3dbee65,2,7
07759cc8-7842-458a-b966-7f05ba952518,1,3
4e0e4826-a0ab-47e6-8eef-8d6ebeca1588,1,4
2235fdb7-06bc-482f-b977-1f7e85e9d156,8,23
3cc09280-019d-44e6-90d9-5cc27d9c095a,9,32
9eb78e09-f48a-4374-82fa-47b8ff35ca72,3,8
69803bd6-d699-46f5-b898-68cd41a180d9,5,15
6a3b0393-83fc-49cc-b767-c621f2854f58,12,37
a4a4497f-cfdf-49c8-8447-a7c8618574c6,5,10
a7970102-bbca-458c-961e-a71f337498d9,1,5
4a141906-13e4-4b0c-a513-10cb23624215,1,2
f5db2585-ee05-4b2c-91f5-917652053772,2,5
455296e7-d66a-46b2-b1b5-1a62bd664cde,7,27
c8720a83-a315-4748-9f11-f0c673ca9dfd,14,35
547d545a-d0c3-420c-8701-bf8a7162218c,4,16
68f937d7-1d15-437d-9c1d-d7c7ce84e570,1,3
a9e26547-11a9-4262-81e7-b4054dc16452,1,4
d4c5d565-8c28-4f59-9dee-ccf3fc56323e,4,10
af428064-dd05-4d26-9223-f42c33d75b04,5,16
8c8b7c17-b8ef-476a-b420-fde44b6acf5d,1,2
7d862afb-b82d-420f-b802-ff3f703cb25b,12,41
f1d868ab-9e50-41e7-9f89-fc65b9f69b90,5,14
352fc308-85ba-49c0-8106-df75a424bf42,1,1
9457a277-bbf1-4733-a1b2-c5cb2e994973,3,7
25bbfdb6-06b9-4c17-a2d9-4ca42aa06a94,8,27
3a1e7a20-7bdd-46c3-a05f-fd13d62a24c1,12,39
9957596c-5f65-4fa9-a4bf-d17c130df5be,1,5
48cf211e-3f65-4720-9d53-816d1bc2d884,7,27
f7a622de-02c3-4917-8244-c8e59e0352c5,1,4
dec92b56-dc0f-4f41-91a0-cdb86a8e57f6,6,24
f0660e6e-9f2b-4719-9b0b-97ed84430187,6,24
9e52c152-ff4d-4225-8913-82ac1150115d,7,23
3f6a0aaf-bd00-478d-a3e3-9f1bed2cba3b,5,14
e7ee1103-dd75-4e7c-a7b2-702bdc2a3ee6,3,10
c221467f-93bb-4a99-a80e-2e79f451b1aa,2,9
1c4d59be-c6e5-4bf9-8d1f-5e83a71fca36,3,13
5bd270df-300d-45e2-86e3-a98ac56951c1,1,3
b88b31c4-93a1-4d2e-8d54-cb630cac3183,2,6
044ca476-394b-4ea2-ab97-0192a60223e1,52,155
3a6e8191-2407-40e4-bcd3-aa21bbb7e1d0,5,18
f98affaa-41b4-48f1-9edd-01b320174138,1,1
6bf8d950-1524-4776-b258-83cb6a42d123,1,4
7cfdcb00-eb39-4fba-877d-1241219d106c,2,5
0117882c-36a2-4758-b164-8706fcb7bdcb,2,5
b2fa3edf-d02e-4dd5-958c-deeab6977d8a,9,22
6b09e4d8-1174-497c-908b-251a537d4ab4,7,29
c42a7602-1b0a-4133-881d-8dc93c08e8a6,1,4
1fe54403-ebd4-46ce-9246-8fdc4c7751ee,1,4
f9f19452-1e2b-42a8-bad0-9153e33daef5,10,33
26e008f8-6efb-4ec2-a15d-d19787163996,1,5
3f86cea1-8891-42d8-9f87-1e8bb758f58d,5,11
91b872d5-5a01-406c-bee8-874b7eb45258,1,1
2ea6d94a-3dc5-42d4-a882-eef99f5be81b,6,18
ddc5fe05-fa3c-46da-9739-59e15d01ea3f,1,4
b42cbb49-295c-4833-a8d4-cada42008e93,5,14
71910e4d-321a-426b-a5f9-e18c0eacbcaf,5,18
2cfe34d9-da21-4a39-9605-e7df3b3e397e,18,64
b61ce43d-7b17-4b21-b82c-64448d3aff76,2,5
42def85c-04bc-4719-86c2-d131a29684cc,1,4
8a67e047-1ce3-4405-b402-e11d126aa9a6,5,19
0e684038-e9a9-40e3-8e97-7d60a7e87eed,49,132
9fe435ad-c666-46dd-973b-b4586b401e5e,1,5
49da031e-0755-4a94-bca3-7d678afd06b6,1,4
e3362f5c-111b-4d27-895c-883f96b93d0d,3,14
